age,workclass,fnlwgt,education,education_num,married_status,occupation,relationship,race,sex,capital_gain,capital_loss,hrs_pr_week,native_country,income
40,Private,224910,high-school,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,210355,school,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States,0
60,Private,122276,school,3,married,Craft-repair,Husband,White,Male,0,0,45,Italy,0
58,Private,226078,school,7,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,0,0,32,United-States,0
19,Private,104112,high-school,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,0
74,Self-emp-not-inc,206682,higher,10,married,Prof-specialty,Husband,White,Male,0,1648,35,United-States,0
28,Self-emp-not-inc,183151,high-school,9,married,Craft-repair,Husband,White,Male,0,0,40,United-States,1
57,Private,89392,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
18,Private,192254,higher,10,Never-married,Sales,Other-relative,White,Female,0,0,15,United-States,0
43,Private,169383,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
31,Private,263110,high-school,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
29,Private,138537,higher,11,married,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,0
58,Private,123886,high-school,9,Never-married,Sales,Other-relative,Black,Female,0,0,40,United-States,0
32,Private,131584,high-school,9,married,Sales,Husband,White,Male,7298,0,40,United-States,1
19,Private,175499,school,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,0
26,Local-gov,288781,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,0
64,Private,63676,school,6,married,Other-service,Husband,Black,Male,0,0,40,United-States,0
40,Federal-gov,36885,higher,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,0
33,Private,162930,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,50,Italy,0
21,Private,211601,higher,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
69,Private,167826,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
22,Private,882849,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0
33,Private,170336,high-school,9,married,Adm-clerical,Wife,Other,Female,0,0,19,United-States,0
51,Private,250423,Masters,14,married,Sales,Husband,White,Male,0,0,55,United-States,1
56,Private,35723,high-school,9,Married-spouse-absent,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
18,Private,323810,high-school,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
57,Private,220262,higher,12,Married-spouse-absent,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
32,Private,187901,higher,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,23,United-States,0
42,Private,152629,higher,10,married,Sales,Husband,White,Male,0,0,45,United-States,1
63,Local-gov,57674,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,48,United-States,0
40,Private,259307,Masters,14,married,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
30,Private,59496,Bachelors,13,married,Sales,Husband,White,Male,2407,0,40,United-States,0
47,Self-emp-inc,308241,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,1
39,Private,145933,Bachelors,13,married,Craft-repair,Husband,White,Male,15024,0,55,United-States,1
18,Private,115725,school,7,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0
20,Private,216811,higher,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
18,Private,244571,school,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0
26,Local-gov,166295,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,2339,55,United-States,0
51,Private,90275,high-school,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,45,United-States,0
37,Private,149898,school,7,married,Craft-repair,Husband,White,Male,0,0,40,United-States,0
54,Private,159755,high-school,9,married,Exec-managerial,Husband,White,Male,7688,0,40,United-States,1
43,Self-emp-not-inc,170721,higher,10,married,Craft-repair,Husband,White,Male,0,0,20,United-States,0
34,Private,126853,Masters,14,married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,1
35,Private,186489,school,7,married,Prof-specialty,Husband,White,Male,0,2603,40,United-States,0
18,Private,74539,school,6,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,0
48,Federal-gov,88564,school,4,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,0
17,Private,73338,school,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
22,Private,228411,higher,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,0
41,Private,165309,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
30,Private,313038,high-school,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
22,Private,34616,higher,10,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,0
33,Private,217460,high-school,9,married,Sales,Husband,White,Male,0,0,60,United-States,1
24,Private,220944,higher,10,married,Craft-repair,Husband,White,Male,0,0,60,United-States,0
33,Private,709798,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
18,Private,168288,high-school,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
19,Private,280071,higher,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,50,United-States,0
19,Private,223392,high-school,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,0
24,Private,196269,school,7,married,Handlers-cleaners,Husband,Other,Male,0,0,40,United-States,0
28,Local-gov,146949,high-school,9,married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
23,Private,141003,high-school,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,60,United-States,0
54,Private,231482,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
52,Federal-gov,125796,high-school,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,0
32,State-gov,198211,higher,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,0
61,Private,143800,school,6,married,Transport-moving,Husband,White,Male,0,0,50,United-States,1
29,Private,215504,high-school,9,married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
51,Private,95946,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
29,Private,351871,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,1
58,Private,34788,higher,10,married,Sales,Husband,White,Male,0,1887,40,United-States,1
54,Self-emp-inc,172175,higher,10,married,Transport-moving,Husband,White,Male,0,0,40,United-States,1
58,Private,478354,Bachelors,13,married,Exec-managerial,Husband,White,Male,99999,0,50,United-States,1
56,Private,178282,high-school,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
33,Private,418645,high-school,9,married,Other-service,Husband,White,Male,0,0,50,United-States,0
21,Private,403471,higher,10,Never-married,Other-service,Own-child,Black,Female,0,0,48,United-States,0
41,Private,180181,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
86,Private,149912,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,287681,high-school,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,0
25,State-gov,319303,higher,10,Married-spouse-absent,Other-service,Unmarried,White,Male,0,2472,40,United-States,1
29,Private,228860,higher,10,married,Other-service,Husband,White,Male,0,0,35,United-States,0
31,Private,111883,high-school,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0
32,Private,256362,high-school,9,married,Craft-repair,Husband,White,Male,0,0,40,United-States,1
44,Private,367819,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
18,Private,194561,higher,10,Never-married,Other-service,Own-child,White,Male,0,0,37,United-States,0
36,Private,99270,high-school,9,married,Farming-fishing,Wife,White,Female,0,0,40,United-States,0
69,Private,213249,higher,11,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,25,United-States,0
34,State-gov,259705,higher,10,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
30,Private,131588,high-school,9,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States,0
35,Private,302239,higher,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
20,Private,163911,higher,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
51,Private,22743,high-school,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,United-States,0
37,Private,70240,high-school,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,0
37,Private,241998,Bachelors,13,married,Tech-support,Husband,White,Male,0,1977,40,United-States,1
22,Private,41837,higher,10,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,0
44,Local-gov,190020,Bachelors,13,married,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
45,Private,192203,high-school,9,married,Craft-repair,Husband,White,Male,15024,0,49,United-States,1
70,Private,264098,school,6,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,2538,0,40,United-States,0
25,Private,189656,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,60,United-States,1
65,Private,115431,higher,10,married,Prof-specialty,Husband,White,Male,0,0,20,United-States,0
66,Private,350498,higher,10,married,Transport-moving,Husband,White,Male,0,1258,20,United-States,0
38,Private,65390,higher,12,married,Craft-repair,Husband,White,Male,0,0,45,United-States,0
49,Federal-gov,35406,high-school,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,0
23,Private,145964,higher,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
29,Private,205499,higher,10,married,Protective-serv,Husband,White,Male,0,0,45,United-States,0
31,Self-emp-inc,264554,high-school,9,married,Transport-moving,Husband,White,Male,0,1977,40,United-States,1
46,Local-gov,114160,Masters,14,married,Exec-managerial,Husband,White,Male,0,1902,45,United-States,1
36,State-gov,183735,Masters,14,married,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
55,Self-emp-not-inc,150917,school,4,married,Sales,Husband,White,Male,0,0,80,United-States,0
32,Private,339099,higher,10,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
19,Private,210509,higher,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0
60,Private,491214,high-school,9,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,30,United-States,0
48,Private,272778,higher,10,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,32,United-States,0
56,Private,117881,school,7,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
60,Private,159049,higher,15,married,Prof-specialty,Husband,White,Male,0,0,70,Germany,1
40,Private,210857,higher,10,married,Exec-managerial,Husband,White,Male,0,1902,50,United-States,1
19,Private,224849,high-school,9,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,0
48,Self-emp-not-inc,102102,school,7,married,Craft-repair,Husband,White,Male,0,0,55,United-States,0
31,Private,172304,higher,10,married,Craft-repair,Husband,White,Male,0,0,50,United-States,1
53,Private,182855,school,6,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0
42,Private,213821,high-school,9,married,Craft-repair,Husband,White,Male,0,1887,40,United-States,1
41,Self-emp-not-inc,203451,higher,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States,0
25,Local-gov,109972,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,45,United-States,0
45,Self-emp-not-inc,149218,Bachelors,13,married,Farming-fishing,Husband,White,Male,0,0,77,United-States,0
54,Private,93605,high-school,9,married,Sales,Husband,White,Male,0,1848,40,United-States,1
51,Private,263439,Bachelors,13,married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
38,Local-gov,185394,Bachelors,13,married,Prof-specialty,Wife,White,Female,7688,0,40,United-States,1
26,Private,58751,high-school,9,married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0
42,Private,342865,high-school,9,married,Sales,Husband,White,Male,0,0,40,United-States,0
47,Self-emp-not-inc,166894,higher,10,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0
52,Private,134190,school,6,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0,40,United-States,0
43,Self-emp-not-inc,421837,higher,10,married,Sales,Husband,White,Male,7298,0,50,Mexico,1
36,Federal-gov,68781,higher,10,married,Adm-clerical,Husband,White,Male,0,0,35,United-States,0
50,Private,83311,Masters,14,married,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
22,Private,283969,high-school,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,0
39,Private,126569,higher,10,married,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
27,Private,293828,high-school,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,0
22,Self-emp-not-inc,238917,high-school,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,39477,higher,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
32,Private,343789,high-school,9,married,Machine-op-inspct,Husband,White,Male,5013,0,55,United-States,0
54,Self-emp-inc,304570,Bachelors,13,married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7688,0,40,United-States,1
42,Self-emp-not-inc,114580,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,70,United-States,0
32,Local-gov,296466,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0
36,Private,279485,high-school,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0
37,Self-emp-not-inc,410919,high-school,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,0
46,Self-emp-not-inc,45564,higher,15,married,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
31,Private,131633,high-school,9,married,Craft-repair,Husband,White,Male,0,0,40,United-States,0
55,Federal-gov,145401,Bachelors,13,married,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
50,Private,137253,Bachelors,13,married,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
37,Private,287031,higher,10,married,Craft-repair,Husband,White,Male,5178,0,75,United-States,1
29,Private,209301,Bachelors,13,married,Craft-repair,Husband,White,Male,0,0,40,Canada,0
31,Self-emp-inc,83748,higher,10,married,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,70,South,0
29,Private,178610,higher,10,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,21,United-States,0
50,Private,98975,Bachelors,13,married,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
29,Private,154411,higher,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,0
19,Private,320014,higher,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,0
55,Private,181974,higher,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,479482,higher,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
34,Local-gov,236415,higher,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,18,United-States,0
46,Self-emp-inc,328216,Bachelors,13,married,Sales,Husband,White,Male,0,1902,42,United-States,1
36,Private,229533,high-school,9,married,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
43,Private,281138,high-school,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
61,Private,359367,higher,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
